x-axis,1,2
second,Volt,Volt
-169.600E+00,+3.892E+00,+2.377E+00
-169.500E+00,+3.888E+00,+2.377E+00
-169.400E+00,+3.885E+00,+2.377E+00
-169.300E+00,+3.885E+00,+2.381E+00
-169.200E+00,+3.883E+00,+2.387E+00
-169.100E+00,+3.863E+00,+2.391E+00
-169.000E+00,+3.861E+00,+2.393E+00
-168.900E+00,+3.861E+00,+2.393E+00
-168.800E+00,+3.861E+00,+2.393E+00
-168.700E+00,+3.861E+00,+2.393E+00
-168.600E+00,+3.859E+00,+2.395E+00
-168.500E+00,+3.855E+00,+2.399E+00
-168.400E+00,+3.845E+00,+2.399E+00
-168.300E+00,+3.840E+00,+2.399E+00
-168.200E+00,+3.838E+00,+2.401E+00
-168.100E+00,+3.838E+00,+2.403E+00
-168.000E+00,+3.838E+00,+2.414E+00
-167.900E+00,+3.836E+00,+2.426E+00
-167.800E+00,+3.836E+00,+2.432E+00
-167.700E+00,+3.834E+00,+2.434E+00
-167.600E+00,+3.834E+00,+2.457E+00
-167.500E+00,+3.834E+00,+2.475E+00
-167.400E+00,+3.834E+00,+2.475E+00
-167.300E+00,+3.832E+00,+2.475E+00
-167.200E+00,+3.832E+00,+2.481E+00
-167.100E+00,+3.832E+00,+2.487E+00
-167.000E+00,+3.832E+00,+2.487E+00
-166.900E+00,+3.832E+00,+2.487E+00
-166.800E+00,+3.832E+00,+2.487E+00
-166.700E+00,+3.830E+00,+2.487E+00
-166.600E+00,+3.830E+00,+2.487E+00
-166.500E+00,+3.828E+00,+2.487E+00
-166.400E+00,+3.826E+00,+2.487E+00
-166.300E+00,+3.826E+00,+2.489E+00
-166.200E+00,+3.826E+00,+2.489E+00
-166.100E+00,+3.826E+00,+2.489E+00
-166.000E+00,+3.824E+00,+2.489E+00
-165.900E+00,+3.814E+00,+2.490E+00
-165.800E+00,+3.802E+00,+2.494E+00
-165.700E+00,+3.802E+00,+2.496E+00
-165.600E+00,+3.802E+00,+2.500E+00
-165.500E+00,+3.802E+00,+2.500E+00
-165.400E+00,+3.802E+00,+2.510E+00
